iter_1000
2/1206.bmp (0.9999672174453735, '2 CL')
0/97.bmp (0.5001956224441528, '0 HL')
0/1170.bmp (0.500895619392395, '0 HL')
0/347.bmp (0.5001732707023621, '0 HL')
0/253.bmp (0.5010019540786743, '0 HL')
0/1045.bmp (0.49999865889549255, '0 HL')
0/28.bmp (0.5005099177360535, '0 HL')
0/122.bmp (0.5006120204925537, '0 HL')
0/846.bmp (0.49956291913986206, '0 HL')
0/160.bmp (0.5028663873672485, '0 HL')
0/946.bmp (0.49979153275489807, '0 HL')
0/446.bmp (0.5007652044296265, '0 HL')
0/128.bmp (0.5003603100776672, '0 HL')
0/940.bmp (0.4996000826358795, '0 HL')
0/378.bmp (0.5003887414932251, '0 HL')
0/852.bmp (0.4997829496860504, '0 HL')
0/1201.bmp (0.5003838539123535, '0 HL')
0/596.bmp (0.49999508261680603, '0 HL')
0/222.bmp (0.49945107102394104, '0 HL')
0/602.bmp (0.5000281929969788, '0 HL')
0/633.bmp (0.5000187754631042, '0 HL')
0/627.bmp (0.5000048875808716, '0 HL')
0/1107.bmp (0.49999696016311646, '0 HL')
0/477.bmp (0.5006228685379028, '0 HL')
0/403.bmp (0.5005484819412231, '0 HL')
0/316.bmp (0.5001583099365234, '0 HL')
0/1076.bmp (0.5000131726264954, '0 HL')
0/435.bmp (0.5004885196685791, '0 HL')
0/571.bmp (0.499999463558197, '0 HL')
0/508.bmp (0.5000055432319641, '0 HL')
0/915.bmp (0.4999149739742279, '0 HL')
0/1013.bmp (0.500005304813385, '0 HL')
0/752.bmp (0.5007086396217346, '0 HL')
0/883.bmp (0.4999349117279053, '0 HL')
0/665.bmp (0.5006360411643982, '0 HL')
0/696.bmp (0.5007240176200867, '0 HL')
0/727.bmp (0.5003665685653687, '0 HL')
0/1038.bmp (0.4999969005584717, '0 HL')
0/1138.bmp (0.5015307664871216, '0 HL')
0/35.bmp (0.5003941655158997, '0 HL')
0/410.bmp (0.5008794069290161, '0 HL')
0/191.bmp (0.503479540348053, '0 HL')
0/247.bmp (0.5020663142204285, '0 HL')
0/540.bmp (0.49995192885398865, '0 HL')
0/285.bmp (0.500045895576477, '0 HL')
0/758.bmp (0.5004622936248779, '0 HL')
0/153.bmp (0.499936044216156, '0 HL')
0/1257.bmp (0.5007282495498657, '0 HL')
1/636.bmp (0.49999189376831055, '1 HR')
1/926.bmp (0.4995489716529846, '1 HR')
1/1108.bmp (0.4999116063117981, '1 HR')
1/586.bmp (0.49995487928390503, '1 HR')
1/467.bmp (0.49995651841163635, '1 HR')
1/248.bmp (0.49923545122146606, '1 HR')
1/1242.bmp (0.4999687075614929, '1 HR')
1/698.bmp (0.5068696737289429, '1 HR')
1/530.bmp (0.4999808669090271, '1 HR')
1/142.bmp (0.49960264563560486, '1 HR')
1/11.bmp (0.5001154541969299, '1 HR')
1/442.bmp (0.4999571740627289, '1 HR')
1/890.bmp (0.4999958872795105, '1 HR')
1/167.bmp (0.4995797574520111, '1 HR')
1/920.bmp (0.4996749758720398, '1 HR')
1/223.bmp (0.4998997151851654, '1 HR')
1/1318.bmp (0.49997252225875854, '1 HR')
1/55.bmp (0.5014589428901672, '1 HR')
1/847.bmp (0.5000015497207642, '1 HR')
1/67.bmp (0.5000662207603455, '1 HR')
1/805.bmp (0.49999791383743286, '1 HR')
1/1283.bmp (0.4999331533908844, '1 HR')
1/155.bmp (0.4992569088935852, '1 HR')
1/536.bmp (0.49999815225601196, '1 HR')
1/748.bmp (0.5026935338973999, '1 HR')
1/380.bmp (0.4995978772640228, '1 HR')
1/686.bmp (0.5008631348609924, '1 HR')
1/623.bmp (0.4999989867210388, '1 HR')
1/273.bmp (0.4999914765357971, '1 HR')
1/1023.bmp (0.5001298189163208, '1 HR')
1/298.bmp (0.4999766945838928, '1 HR')
1/180.bmp (0.49874433875083923, '1 HR')
1/1156.bmp (0.4997106194496155, '1 HR')
1/211.bmp (0.4998188614845276, '1 HR')
1/1236.bmp (0.49992769956588745, '1 HR')
1/975.bmp (0.5001046657562256, '1 HR')
1/998.bmp (0.49998313188552856, '1 HR')
1/105.bmp (0.5000931620597839, '1 HR')
1/117.bmp (0.5000583529472351, '1 HR')
1/1072.bmp (0.5000815987586975, '1 HR')
1/755.bmp (0.5021740198135376, '1 HR')
1/1138.bmp (0.4992585778236389, '1 HR')
1/80.bmp (0.5002539157867432, '1 HR')
1/1085.bmp (0.5001996755599976, '1 HR')
1/872.bmp (0.4999919533729553, '1 HR')
1/367.bmp (0.49999338388442993, '1 HR')
1/938.bmp (0.49978336691856384, '1 HR')
1/1198.bmp (0.4998725950717926, '1 HR')
1/317.bmp (0.4999920427799225, '1 HR')
1/430.bmp (0.49994078278541565, '1 HR')
3/1142.bmp (0.5024683475494385, '3 CR')
3/1226.bmp (0.5022462010383606, '3 CR')
3/749.bmp (0.500059962272644, '3 CR')
3/124.bmp (0.543779730796814, '3 CR')
3/343.bmp (0.511651873588562, '3 CR')
3/1200.bmp (0.5019577741622925, '3 CR')
3/1064.bmp (0.500666081905365, '3 CR')
3/374.bmp (0.515315592288971, '3 CR')
3/468.bmp (0.5000528693199158, '3 CR')
3/687.bmp (0.49995869398117065, '3 CR')
3/937.bmp (0.498931348323822, '3 CR')
3/499.bmp (0.5197081565856934, '3 CR')
3/437.bmp (0.49999576807022095, '3 CR')
3/874.bmp (0.5018019676208496, '3 CR')
3/187.bmp (0.5248849987983704, '3 CR')
3/1147.bmp (0.5029430389404297, '3 CR')
3/1205.bmp (0.5024340748786926, '3 CR')
3/456.bmp (0.4999571740627289, '3 CR')
3/562.bmp (0.5054667592048645, '3 CR')
3/406.bmp (0.49982625246047974, '3 CR')
3/968.bmp (0.5006938576698303, '3 CR')
3/781.bmp (0.4996015429496765, '3 CR')
3/906.bmp (0.5020354986190796, '3 CR')
3/1174.bmp (0.4988231658935547, '3 CR')
3/998.bmp (0.5027192831039429, '3 CR')
3/843.bmp (0.5042373538017273, '3 CR')
3/593.bmp (0.5167563557624817, '3 CR')
3/931.bmp (0.5015833973884583, '3 CR')
3/93.bmp (0.5196948647499084, '3 CR')
3/156.bmp (0.5116169452667236, '3 CR')
3/137.bmp (0.5122607946395874, '3 CR')
3/656.bmp (0.498415470123291, '3 CR')
3/56.bmp (0.5219001173973083, '3 CR')
3/1089.bmp (0.5006722807884216, '3 CR')
3/218.bmp (0.5073080062866211, '3 CR')
3/1028.bmp (0.5008647441864014, '3 CR')
3/281.bmp (0.5215420126914978, '3 CR')
3/1159.bmp (0.5027032494544983, '3 CR')
3/724.bmp (0.5002514123916626, '3 CR')
3/1010.bmp (0.5011506676673889, '3 CR')
3/624.bmp (0.4998321533203125, '3 CR')
3/62.bmp (0.5459432601928711, '3 CR')
3/1119.bmp (0.5015850067138672, '3 CR')
3/718.bmp (0.4989730715751648, '3 CR')
3/531.bmp (0.5107775926589966, '3 CR')
3/249.bmp (0.5134976506233215, '3 CR')
3/812.bmp (0.4992290139198303, '3 CR')
3/1058.bmp (0.5007670521736145, '3 CR')
3/31.bmp (0.5355364084243774, '3 CR')
3/312.bmp (0.5108802914619446, '3 CR')
4/674.bmp (0.7491897940635681, '4 nothing')
4/1004.bmp (0.9783563613891602, '4 nothing')
4/790.bmp (0.6123718023300171, '4 nothing')
4/775.bmp (0.5393556952476501, '4 nothing')
4/699.bmp (0.9664775133132935, '4 nothing')
4/725.bmp (0.9947221875190735, '4 nothing')
4/1045.bmp (0.9141131639480591, '4 nothing')
4/617.bmp (0.6265639066696167, '4 nothing')
4/592.bmp (0.9164323806762695, '4 nothing')
4/663.bmp (0.9937410354614258, '4 nothing')
4/437.bmp (0.9975996017456055, '4 nothing')
4/110.bmp (0.8511289358139038, '4 nothing')
4/336.bmp (0.7907624840736389, '4 nothing')
4/488.bmp (0.9907343983650208, '4 nothing')
4/341.bmp (0.8058500289916992, '4 nothing')
4/902.bmp (0.9532483220100403, '4 nothing')
4/800.bmp (0.9084502458572388, '4 nothing')
4/841.bmp (0.9685322046279907, '4 nothing')
4/927.bmp (0.6459376215934753, '4 nothing')
4/1030.bmp (0.7492690682411194, '4 nothing')
4/968.bmp (0.8252279162406921, '4 nothing')
4/825.bmp (0.8562847375869751, '4 nothing')
4/1020.bmp (0.9016963243484497, '4 nothing')
4/994.bmp (0.9569485783576965, '4 nothing')
4/273.bmp (0.9911394119262695, '4 nothing')
4/565.bmp (0.5231359004974365, '4 nothing')
4/876.bmp (0.5786915421485901, '4 nothing')
4/18.bmp (0.955794632434845, '4 nothing')
4/508.bmp (0.5603820085525513, '4 nothing')
4/815.bmp (0.5904312133789062, '4 nothing')
4/137.bmp (0.7547997236251831, '4 nothing')
4/412.bmp (0.7538913488388062, '4 nothing')
4/917.bmp (0.8880065679550171, '4 nothing')
4/643.bmp (0.5960201025009155, '4 nothing')
4/953.bmp (0.6557838916778564, '4 nothing')
4/246.bmp (0.9909381866455078, '4 nothing')
4/750.bmp (0.9423564672470093, '4 nothing')
4/765.bmp (0.6305701732635498, '4 nothing')
4/1056.bmp (0.9111539721488953, '4 nothing')
4/942.bmp (0.9680306315422058, '4 nothing')
4/534.bmp (0.8404350280761719, '4 nothing')
4/193.bmp (0.6413127183914185, '4 nothing')
4/80.bmp (0.6273713707923889, '4 nothing')
4/519.bmp (0.9924689531326294, '4 nothing')
4/219.bmp (0.8194559812545776, '4 nothing')
4/544.bmp (0.9721447825431824, '4 nothing')
4/392.bmp (0.9947578310966492, '4 nothing')
4/979.bmp (0.5392550230026245, '4 nothing')
4/462.bmp (0.5660454630851746, '4 nothing')
4/164.bmp (0.720281183719635, '4 nothing')

iter_10000
2/1206.bmp (0.9991244077682495, '2 CL')
2/1249.bmp (0.9995836019515991, '2 CL')
2/1309.bmp (0.9995515942573547, '2 CL')
2/202.bmp (0.9997848272323608, '2 CL')
2/669.bmp (0.9998553395271301, '2 CL')
2/373.bmp (0.9997992515563965, '2 CL')
2/386.bmp (0.9999763369560242, '2 CL')
2/937.bmp (0.999640941619873, '2 CL')
2/737.bmp (0.9994339942932129, '2 CL')
2/238.bmp (0.9990265965461731, '2 CL')
2/824.bmp (0.9997175335884094, '2 CL')
2/36.bmp (0.9999459385871887, '2 CL')
2/528.bmp (0.9998531341552734, '2 CL')
2/67.bmp (0.999962329864502, '2 CL')
2/1143.bmp (0.9999983906745911, '2 CL')
2/1081.bmp (0.9999935030937195, '2 CL')
2/768.bmp (0.9990048408508301, '2 CL')
2/1106.bmp (0.9999926686286926, '2 CL')
2/472.bmp (0.9998852014541626, '2 CL')
2/1112.bmp (0.9999901056289673, '2 CL')
2/602.bmp (0.999838650226593, '2 CL')
2/42.bmp (0.9999499320983887, '2 CL')
2/1049.bmp (0.999994158744812, '2 CL')
2/987.bmp (0.9999990463256836, '2 CL')
2/1018.bmp (0.9999960064888, '2 CL')
2/1174.bmp (0.9999991655349731, '2 CL')
2/404.bmp (0.9998315572738647, '2 CL')
2/571.bmp (0.9998412132263184, '2 CL')
2/1162.bmp (0.9999979138374329, '2 CL')
2/862.bmp (0.9998680949211121, '2 CL')
2/503.bmp (0.999963641166687, '2 CL')
2/1268.bmp (0.9997013807296753, '2 CL')
2/226.bmp (0.9994285702705383, '2 CL')
2/441.bmp (0.9999262690544128, '2 CL')
2/1237.bmp (0.9994320869445801, '2 CL')
2/171.bmp (0.9997053146362305, '2 CL')
2/701.bmp (0.9995329976081848, '2 CL')
2/534.bmp (0.9998259544372559, '2 CL')
2/638.bmp (0.9997979402542114, '2 CL')
2/893.bmp (0.9995843172073364, '2 CL')
2/651.bmp (0.9998307228088379, '2 CL')
2/103.bmp (0.9999251365661621, '2 CL')
2/269.bmp (0.9998385310173035, '2 CL')
2/799.bmp (0.9993771314620972, '2 CL')
2/956.bmp (0.9999972581863403, '2 CL')
2/134.bmp (0.9998693466186523, '2 CL')
2/924.bmp (0.9997865557670593, '2 CL')
2/337.bmp (0.9999947547912598, '2 CL')
2/306.bmp (0.9999130368232727, '2 CL')
2/831.bmp (0.9997326135635376, '2 CL')
0/790.bmp (0.5, '0 HL')
0/66.bmp (0.5000021457672119, '0 HL')
0/1232.bmp (0.5000112056732178, '0 HL')
0/97.bmp (0.5000009536743164, '0 HL')
0/1170.bmp (0.5000037550926208, '0 HL')
0/347.bmp (0.5000004768371582, '0 HL')
0/253.bmp (0.500006914138794, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000033378601074, '0 HL')
0/122.bmp (0.5000011920928955, '0 HL')
0/846.bmp (0.5, '0 HL')
0/160.bmp (0.5000720024108887, '0 HL')
0/946.bmp (0.49999913573265076, '0 HL')
0/446.bmp (0.5000021457672119, '0 HL')
0/128.bmp (0.5000002384185791, '0 HL')
0/940.bmp (0.499997615814209, '0 HL')
0/378.bmp (0.5000014305114746, '0 HL')
0/852.bmp (0.5, '0 HL')
0/1201.bmp (0.5000014305114746, '0 HL')
0/596.bmp (0.5, '0 HL')
0/222.bmp (0.49999991059303284, '0 HL')
0/602.bmp (0.4999999403953552, '0 HL')
0/633.bmp (0.5, '0 HL')
0/627.bmp (0.5, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000016689300537, '0 HL')
0/403.bmp (0.5000014305114746, '0 HL')
0/316.bmp (0.5000002384185791, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.500002384185791, '0 HL')
0/571.bmp (0.4999999403953552, '0 HL')
0/508.bmp (0.4999999403953552, '0 HL')
0/915.bmp (0.4999998211860657, '0 HL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.5000026226043701, '0 HL')
0/883.bmp (0.49999991059303284, '0 HL')
0/665.bmp (0.5000021457672119, '0 HL')
0/696.bmp (0.5000030994415283, '0 HL')
0/727.bmp (0.5000007152557373, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.5000145435333252, '0 HL')
0/35.bmp (0.5000014305114746, '0 HL')
0/410.bmp (0.5000035762786865, '0 HL')
0/191.bmp (0.5000605583190918, '0 HL')
0/247.bmp (0.5000298023223877, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5000002384185791, '0 HL')
0/758.bmp (0.5000007152557373, '0 HL')
0/153.bmp (0.5000208616256714, '0 HL')
0/1257.bmp (0.500002384185791, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.5, '1 HR')
1/1108.bmp (0.5, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.5, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5001695156097412, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.5, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.5, '1 HR')
1/920.bmp (0.5, '1 HR')
1/223.bmp (0.5, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.5000040531158447, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5, '1 HR')
1/155.bmp (0.5, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000131130218506, '1 HR')
1/380.bmp (0.49999991059303284, '1 HR')
1/686.bmp (0.5000004768371582, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.5, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.49999991059303284, '1 HR')
1/1156.bmp (0.5, '1 HR')
1/211.bmp (0.5, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.5, '1 HR')
1/998.bmp (0.5, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.5, '1 HR')
1/1072.bmp (0.5, '1 HR')
1/755.bmp (0.5000061988830566, '1 HR')
1/1138.bmp (0.4999999403953552, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.5000002384185791, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.5, '1 HR')
1/1198.bmp (0.5, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5000007152557373, '3 CR')
3/1226.bmp (0.5000021457672119, '3 CR')
3/749.bmp (0.5, '3 CR')
3/124.bmp (0.5019794702529907, '3 CR')
3/343.bmp (0.5001917481422424, '3 CR')
3/1200.bmp (0.5000014305114746, '3 CR')
3/1064.bmp (0.5000002384185791, '3 CR')
3/374.bmp (0.5004160404205322, '3 CR')
3/468.bmp (0.5000002384185791, '3 CR')
3/687.bmp (0.4999999403953552, '3 CR')
3/937.bmp (0.49995845556259155, '2 CL')
3/499.bmp (0.5001089572906494, '3 CR')
3/437.bmp (0.5000002384185791, '3 CR')
3/874.bmp (0.5000004768371582, '3 CR')
3/187.bmp (0.501206636428833, '3 CR')
3/1147.bmp (0.5000016689300537, '3 CR')
3/1205.bmp (0.5000016689300537, '3 CR')
3/456.bmp (0.5000001788139343, '3 CR')
3/562.bmp (0.500008761882782, '3 CR')
3/406.bmp (0.4999999403953552, '3 CR')
3/968.bmp (0.5, '3 CR')
3/781.bmp (0.49999985098838806, '3 CR')
3/906.bmp (0.5000010132789612, '3 CR')
3/1174.bmp (0.5000085830688477, '3 CR')
3/998.bmp (0.5000021457672119, '3 CR')
3/843.bmp (0.5000107288360596, '3 CR')
3/593.bmp (0.5000476837158203, '3 CR')
3/931.bmp (0.49988502264022827, '3 CR')
3/93.bmp (0.49723920226097107, '3 CR')
3/156.bmp (0.5001168251037598, '3 CR')
3/137.bmp (0.5002150535583496, '3 CR')
3/656.bmp (0.49998897314071655, '3 CR')
3/56.bmp (0.5001124739646912, '3 CR')
3/1089.bmp (0.5000002384185791, '3 CR')
3/218.bmp (0.5001715421676636, '3 CR')
3/1028.bmp (0.5000002384185791, '3 CR')
3/281.bmp (0.5010054111480713, '3 CR')
3/1159.bmp (0.5000014305114746, '3 CR')
3/724.bmp (0.5, '3 CR')
3/1010.bmp (0.5000007152557373, '3 CR')
3/624.bmp (0.4999999403953552, '3 CR')
3/62.bmp (0.5013118982315063, '3 CR')
3/1119.bmp (0.5000028610229492, '3 CR')
3/718.bmp (0.4999925196170807, '3 CR')
3/531.bmp (0.500007152557373, '3 CR')
3/249.bmp (0.5002760887145996, '3 CR')
3/812.bmp (0.49999842047691345, '3 CR')
3/1058.bmp (0.5000002384185791, '3 CR')
3/31.bmp (0.5006417632102966, '3 CR')
3/312.bmp (0.5002157688140869, '3 CR')
4/674.bmp (0.6096204519271851, '4 nothing')
4/1004.bmp (0.9999723434448242, '4 nothing')
4/790.bmp (0.5025553107261658, '4 nothing')
4/775.bmp (0.5001709461212158, '4 nothing')
4/699.bmp (0.9998522996902466, '4 nothing')
4/725.bmp (0.9999971389770508, '4 nothing')
4/1045.bmp (0.9599165916442871, '4 nothing')
4/617.bmp (0.5021498203277588, '4 nothing')
4/592.bmp (0.9686943888664246, '4 nothing')
4/663.bmp (0.9999969601631165, '4 nothing')
4/437.bmp (0.9999986886978149, '4 nothing')
4/110.bmp (0.8327218890190125, '4 nothing')
4/336.bmp (0.7255000472068787, '4 nothing')
4/488.bmp (0.9999922513961792, '4 nothing')
4/341.bmp (0.7399601340293884, '4 nothing')
4/902.bmp (0.9996117353439331, '4 nothing')
4/800.bmp (0.9927664995193481, '4 nothing')
4/841.bmp (0.9998281598091125, '4 nothing')
4/927.bmp (0.5050599575042725, '4 nothing')
4/1030.bmp (0.5736119747161865, '4 nothing')
4/968.bmp (0.8835139274597168, '4 nothing')
4/825.bmp (0.8692111968994141, '4 nothing')
4/1020.bmp (0.9942194819450378, '4 nothing')
4/994.bmp (0.9997214078903198, '4 nothing')
4/273.bmp (0.9999859929084778, '4 nothing')
4/565.bmp (0.5000831484794617, '4 nothing')
4/876.bmp (0.5006157755851746, '4 nothing')
4/18.bmp (0.9995551109313965, '4 nothing')
4/508.bmp (0.5001106262207031, '4 nothing')
4/815.bmp (0.5005853176116943, '4 nothing')
4/137.bmp (0.7474772334098816, '4 nothing')
4/412.bmp (0.6506630778312683, '4 nothing')
4/917.bmp (0.9855591654777527, '4 nothing')
4/643.bmp (0.5086427330970764, '4 nothing')
4/953.bmp (0.5257745385169983, '4 nothing')
4/246.bmp (0.9999907612800598, '4 nothing')
4/750.bmp (0.9964163899421692, '4 nothing')
4/765.bmp (0.501279354095459, '4 nothing')
4/1056.bmp (0.9585318565368652, '4 nothing')
4/942.bmp (0.9997760057449341, '4 nothing')
4/534.bmp (0.9003321528434753, '4 nothing')
4/193.bmp (0.5064283013343811, '4 nothing')
4/80.bmp (0.5032079815864563, '4 nothing')
4/519.bmp (0.9999950528144836, '4 nothing')
4/219.bmp (0.9267864227294922, '4 nothing')
4/544.bmp (0.9998031854629517, '4 nothing')
4/392.bmp (0.9999977350234985, '4 nothing')
4/979.bmp (0.5001993179321289, '4 nothing')
4/462.bmp (0.5001221299171448, '4 nothing')
4/164.bmp (0.5890515446662903, '4 nothing')

iter_11000
2/1206.bmp (0.9984458088874817, '2 CL')
2/1249.bmp (0.999147891998291, '2 CL')
2/1309.bmp (0.9989947080612183, '2 CL')
2/202.bmp (0.9994529485702515, '2 CL')
2/669.bmp (0.9985907673835754, '2 CL')
2/373.bmp (0.9994103312492371, '2 CL')
2/386.bmp (0.9997224807739258, '2 CL')
2/937.bmp (0.9990984201431274, '2 CL')
2/737.bmp (0.998824954032898, '2 CL')
2/238.bmp (0.9981037378311157, '2 CL')
2/824.bmp (0.9990768432617188, '2 CL')
2/36.bmp (0.998443603515625, '2 CL')
2/528.bmp (0.9995595216751099, '2 CL')
2/67.bmp (0.9994335174560547, '2 CL')
2/1143.bmp (0.9999747276306152, '2 CL')
2/1081.bmp (0.9999555349349976, '2 CL')
2/768.bmp (0.9981197118759155, '2 CL')
2/1106.bmp (0.9999637603759766, '2 CL')
2/472.bmp (0.99974524974823, '2 CL')
2/1112.bmp (0.999941349029541, '2 CL')
2/602.bmp (0.9979994893074036, '2 CL')
2/42.bmp (0.9990105628967285, '2 CL')
2/1049.bmp (0.9999459385871887, '2 CL')
2/987.bmp (0.9999618530273438, '2 CL')
2/1018.bmp (0.9999513626098633, '2 CL')
2/1174.bmp (0.9999908208847046, '2 CL')
2/404.bmp (0.9991257786750793, '2 CL')
2/571.bmp (0.99885094165802, '2 CL')
2/1162.bmp (0.9999839663505554, '2 CL')
2/862.bmp (0.9996445775032043, '2 CL')
2/503.bmp (0.9998220205307007, '2 CL')
2/1268.bmp (0.999406635761261, '2 CL')
2/226.bmp (0.9987400770187378, '2 CL')
2/441.bmp (0.9996787309646606, '2 CL')
2/1237.bmp (0.9989650845527649, '2 CL')
2/171.bmp (0.999455451965332, '2 CL')
2/701.bmp (0.9991734623908997, '2 CL')
2/534.bmp (0.9995309710502625, '2 CL')
2/638.bmp (0.9991750717163086, '2 CL')
2/893.bmp (0.9990102052688599, '2 CL')
2/651.bmp (0.9993324279785156, '2 CL')
2/103.bmp (0.9985968470573425, '2 CL')
2/269.bmp (0.9995972514152527, '2 CL')
2/799.bmp (0.9987704157829285, '2 CL')
2/956.bmp (0.9999615550041199, '2 CL')
2/134.bmp (0.999708354473114, '2 CL')
2/924.bmp (0.9994133710861206, '2 CL')
2/337.bmp (0.999889075756073, '2 CL')
2/306.bmp (0.9994792938232422, '2 CL')
2/831.bmp (0.9992309808731079, '2 CL')
0/790.bmp (0.5000001788139343, '0 HL')
0/66.bmp (0.5000052452087402, '0 HL')
0/1232.bmp (0.5000144243240356, '0 HL')
0/97.bmp (0.5000030994415283, '0 HL')
0/1170.bmp (0.500005841255188, '0 HL')
0/347.bmp (0.5000011920928955, '0 HL')
0/253.bmp (0.500014066696167, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000073909759521, '0 HL')
0/122.bmp (0.5000011920928955, '0 HL')
0/846.bmp (0.5, '0 HL')
0/160.bmp (0.5000965595245361, '0 HL')
0/946.bmp (0.4999963641166687, '0 HL')
0/446.bmp (0.5000052452087402, '0 HL')
0/128.bmp (0.5000002384185791, '0 HL')
0/940.bmp (0.4999912679195404, '0 HL')
0/378.bmp (0.5000040531158447, '0 HL')
0/852.bmp (0.5, '0 HL')
0/1201.bmp (0.5000023245811462, '0 HL')
0/596.bmp (0.49999991059303284, '0 HL')
0/222.bmp (0.4999999403953552, '0 HL')
0/602.bmp (0.4999997615814209, '0 HL')
0/633.bmp (0.5000004768371582, '0 HL')
0/627.bmp (0.4999999403953552, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000050067901611, '0 HL')
0/403.bmp (0.5000050067901611, '0 HL')
0/316.bmp (0.5000004768371582, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.5000059604644775, '0 HL')
0/571.bmp (0.4999998211860657, '0 HL')
0/508.bmp (0.4999998211860657, '0 HL')
0/915.bmp (0.4999989867210388, '0 HL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.500004768371582, '0 HL')
0/883.bmp (0.49999961256980896, '0 HL')
0/665.bmp (0.5000040531158447, '0 HL')
0/696.bmp (0.5000066757202148, '0 HL')
0/727.bmp (0.5000016689300537, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.5000197291374207, '0 HL')
0/35.bmp (0.5000052452087402, '0 HL')
0/410.bmp (0.5000102519989014, '0 HL')
0/191.bmp (0.5001115798950195, '0 HL')
0/247.bmp (0.5000603199005127, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5000004768371582, '0 HL')
0/758.bmp (0.5000007152557373, '0 HL')
0/153.bmp (0.5000378489494324, '0 HL')
0/1257.bmp (0.5000036954879761, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.4999995231628418, '1 HR')
1/1108.bmp (0.5, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.49999991059303284, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5003197193145752, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.4999999403953552, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.5, '1 HR')
1/920.bmp (0.4999997019767761, '1 HR')
1/223.bmp (0.5, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.5000083446502686, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5, '1 HR')
1/155.bmp (0.4999999403953552, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000145435333252, '1 HR')
1/380.bmp (0.49999934434890747, '1 HR')
1/686.bmp (0.5000007152557373, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.5, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.4999995827674866, '1 HR')
1/1156.bmp (0.5, '1 HR')
1/211.bmp (0.5, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.5, '1 HR')
1/998.bmp (0.4999999403953552, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.5, '1 HR')
1/1072.bmp (0.5, '1 HR')
1/755.bmp (0.5000078678131104, '1 HR')
1/1138.bmp (0.5000001788139343, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.5000002384185791, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
